py4YhC8SoJMM2NnrfmfN08NEf0isG22eJW1Fk4o6UasEmP4j22wXTNOI,node30,16,7,5,7,node30,1,United States,Amazon,teku,7,11,8,10,1834
NuHrtMrcXadNaeVW7Wbiz5yPBb5DTAc4UPWj4AFRBrtGmHPEO2mZ2dns,node31,22,10,2,3,node31,3,United States,OVH,prysm,11,14,7,3,2
iCrhYOFau7wM1KSfLRTy0uk1bEgcJpogpGThomIJIPIieJulmNi6W4nd,node32,8,8,87,75,node32,3,Austria,Hetzner,lighthouse,10,10,1,5,2
eRhM21p7MZgFQOAhuMveinzbnOx1WxHlPUjc09KjKHAIBD5QQI4JnOsY,node33,-1,7,8,4,node33,8,South Korea,Free,lighthouse,6,8,6,6,5
YeHHgb4uXVmNiNUw515bsl2ymfMwDAnERqzhzKgtseMxRasw3u8UOLjd,node34,13,3,10,9,node34,9,United States,Oracle,prysm,2,6,7,8,6
ZVfyIpSiWG0mTYUVHYyaeATQEHIre3iOpkirUnXJb5IEWx41CDXTZ7YO,node35,10,66,7,4,node35,65,United States,Comcast,lighthouse,7,12,1,3284,4
TmWbWJIG2N9d16h056fsaoNvXNNNaiHb6FiJ1ny1aQuccsUKeTi8Irtm,node36,8,66,5,10,node36,3,United States,KPN B.V.,prysm,65,23,9,5,7
Z3D7O4LQm7vH1yLc6EQcpgtvM052ddZooBL8Gd1jHn5XEwqgRghISPKU,node37,7,5,234,5,node37,3,United States,Oracle,prysm,5,9,32,1,9
7dFtkVBi8BTc06Pv0IQCteXKwoEAS4mBNLjoofsp6BWTizdqbebkmjek,node38,-1,6,4,6,node38,10,Finland,Amazon,lighthouse,20,9,7,5,5
QTOSh71jekEj8WfsqXreb47VoRRKSF0xfn2yB4FeT4XPTWHDWuY2LNfO,node39,6,9,7,4,node39,10,China,Psychz Networks,prysm,9,1,7,9,11
jrAOzAPJgxVQXwpMtjcoLpOBVOnVImia06Gb0dmVWmjznI2ldOAvFw4o,node40,18,4,6,6,node40,9,Australia,UK-2 Limited,teku,10,62,7,2,10
1VmMxxoFd757erL8qmoQa12yv9IGF6Qe0fkJw4TDqJPaus7dBlmYMNhi,node41,1,6,11,5,node41,8,United States,ALGAR TELECOM SA,lighthouse,2,5,7,6,2
katjSv2nyRXevUBNXa2dfrNKqgdwglmPJR6j5Rv6x2mrd7H9a9rDT5E5,node42,2,2,324,6,node42,9,Canada,UPC Schweiz ,lighthouse,7,6,6,26,7
90lXtVXlQh1gnGYvaL2Vs9UQOwnPueShiCexzMcUIcpQdJl0XRoR8KmL,node43,72,9,17,3,node43,-1,Netherlands,Amazon,prysm,9,10,8,9,10
9gwcEXAOsZhhW8OO6oGV05HmtTt9O1g85uKTqk6ZXeTBlD1FwrTrF2i8,node44,6,11,8,12,node44,66,Germany,HIVELOCITY ,lighthouse,5,6,3,13,78
eSM4wmK2iaqCNr2RqZQXKBJZ8YrQh7fXzV1j2ZAi1DSuFdT1Cknmj147,node45,10,12,5,10,node45,8,United States,OVH,lighthouse,68,6,7,10,8
dRCJm9VU9pZKgzdu4UBeDJgxR2A89KGH8nWjHZsRCToPPmde5gW2Tu8l,node46,7,2,10,4,node46,10,United States,BT Public Internet Service,lighthouse,2,28,10,75,11
PMd4FGjxF4mqOt7YWRbBAaSgrLAIX7IVttHAbO9XtjuDMrpRdqvRqOsT,node47,67,1546,1799,4,node47,5,United States,Comcast,erigon,4,6,6,4,20
AB7NWl5JGqb6du2pRxgqlc5rnjKi6ii8z1Ch99YMDety3Crk422un6eE,node48,8,1522,3,3,node48,10,United States,Hetzner,teku,2,3,66,10,1
tHoxdTGGDmzFpP3apRqjHuR9RVhjowoW1EzqzMH4XOsOQx9Z5PE2ifBs,node49,8,4,10,7,node49,2,Taiwan,CenturyLink Communications ,prysm,4,8,4,97,6
HfhVNhASNqWgaYHmTQBed2vZd1Dw3OPaav7u4CwwfCNxpYzZCwQkcd07,node50,9,9,2,9,node50,1,Singapore,Amazon,prysm,3,1,7,9,3
hBTDOuD5Mo2XgUlb9eJmGkA6y3RgcDXw2UgeUZCgcHFS5MgemzlPImUW,node51,6,7,262,64,node51,4,United Kingdom,Cablevision Systems Corp.,prysm,10,2,4,5,1
NZu22zPUxjdFPJHYUICyFlVZydXSrLkntPHNeyj44QfOQQlbwlH16YCA,node52,73,1471,7,5,node52,-1,United States,Amazon,teku,5,9,7,14,5
n8aCVeCOU2FssBFQlRNrwXUj9vqyGw2G721CFmBjNOOJnSQalcjFKx83,node53,27,10,9,8,node53,18,United States,OVH,lighthouse,2,6,5,4,87
4B9UHFHecRe9tpkZ8vFq6XYmmHDUoxscXtDxgxWWGOrtS48YObkJDUlT,node54,7,10,2,307,node54,2,Germany,SFR,prysm,10,643,9,8,1000
Kdj67PhHapwEjIfExSiCFadaVA1Mj4EUYW5J4X4Dh9b2o24N9VJUppdW,node55,4,8,3,6,node55,2,United Kingdom,Sky UK Limited,prysm,1,10,8,4,15
BwM42jA9G91CkV8ovcTauTH4mUfokkgKz0FBUCJqxtLon9IY0wL0Tn1s,node56,71,33,11,2,node56,9,United States,M1 LIMITED,teku,6,6,5,2,9
sPbZjFxjRANhIG14LNplq9uUb0BgK42K4nKxgfPjQAc5Hz7doAUZo00U,node57,68,1,10,11,node57,9,Kazakhstan,Uni2 1,prysm,5,15,6,11,5
1Hsv59lSUKDzjwSjcT4J1XmqcSlz3pEeBNDXLUqtN1BAijW1031qnUS4,node58,74,7,3,10,node58,11,Portugal,Hetzner,lighthouse,10,641,2,15,11
Wh0ODsBK1WwCcfKyjlm6OlXAWwIV9fX1frNGYqpi5nqVg8oaGaNUTfjI,node59,3,2,6,9,node59,34,United States,Cogent Communications,prysm,1,9,3,6,66
OG7seM6TRTGHgpxjpcL5wwZNaKa90ZUUrQhEYTFpiBQW9kkvQYXU3sCI,node60,5,10,9,55,node60,13,United States,BroadbandONE,prysm,27,641,38,7,8
inQ6Y1G7dmAu9hi7N8wml5jc5apwHtTtR9UoKoFWcbXXosvglxyw2Ofe,node61,3,2,3,9,node61,66,Germany,Stichting Kabeltelevisie Pijnacker,lighthouse,2,7,8,8,30
mOjtrZkgGhjep0ymWRXEgsYoFG9bpiJamXcivgfQbF5ZhcNR6LeEDT9j,node62,4,4,10,7,node62,1,United States,Rostelecom networks,prysm,11,4,5,8,2
DP85efPKRWF75hqTV40wyMpBZpxSVPgUdF1skhFtzcJuaROuxuwiR5WR,node63,7,4,7,6,node63,2,Switzerland,Amazon,prysm,7,5,9,7,7
RC56kXlr0vn5ytiCP2ZzauyXBXNL5yz1uKULJJRwtAGtl6tRWi05j3fd,node64,4,9,2,7,node64,73,Canada,Amazon,lighthouse,14,7,4,5,1
0sqqOUBR0zUex4evzH7pFSwBmvy3mkZ84y0hMub3YNjMHwXJaON9gZC7,node65,13,97,309,8,node65,10,United States,Namecheap ,nimbus,6,3,3,5,8
2lsA9nBBmssTSafI6tr5Pd8cFKmWFQancFEmKRR7lfRgR7p2APLJEnAI,node66,10,5,3,4,node66,11,United States,Online,lighthouse,3,33,4,3,9
hvLKlJGEvQlnhYyMp1kCuLzDFLxgkS5MZ4J6ZnnrkJ5dPEladh2Bgl6C,node67,8,8,5,5,node67,6,Germany,AT&T,lighthouse,67,10,3,6,7
mx7l8kko66A0Nw3Fwog9cWFlmbessevhDAE3dmqCYSlGn0jY5vmYqUkZ,node68,9,7,22,9,node68,4,United States,netcup,lighthouse,9,8,7,9,9
ErWNwnrOgZqZuiL0sbQOtJBkuxs6510PeOPQ1CeuyTbSk34nvVT7Vez3,node69,9,456,5,5,node69,8,United States,Hetzner,prysm,8,4,8,4,3
5fgOc58UuYXD2AkwTKw9YB4n0tt9m3IbOcQ40I5DzmfcVZjX4ZnroB3A,node70,9,3,16,9,node70,-1,Germany,Launtel,lighthouse,11,10,5,10,1
gCWcwXhPRmgZvyHfZRxEPUhiKzd3k56YsyILCpk83KQcFXM7n6ht0R3M,node71,7,10,6,8,node71,71,United Kingdom,OVH,lighthouse,1,5,6,3,3
i4YOxVZxpLCVPw73kVM3xfaJhV2HQjCVFOxuGr6w90xlLtqjcTcwGdLZ,node72,71,7,5,9,node72,5,United States,Huawei,prysm,9,642,10,3,9
DYDE9sjaGA8NnKQZXCj00z4AaQE2TrELNKfN0xKAElPQ8fIivB07CgEo,node73,18,11,3,9,node73,30,Finland,Hetzner,prysm,2,10,10,2,13
JUpJjyVkMRJ3wYiZSPsCLwrrsYnLQfbTh0Qj3g90TZ8MA1tJP4362w0e,node74,67,10,11,4,node74,1,Hong Kong,Amazon,lighthouse,7,11,4,3,9
l1YjW3QP44oCABgvADXN0MTMp4INeQmfexR7icAJt8Jfi3xFiteIsLKY,node75,10,2,5,19,node75,1,Spain,GTHost,prysm,10,643,2,4,307
1AQoSsdxYaBR12ItcRdkXfnNWT7n35vprvTPgzmBhkOyINLChcM3LzLf,node76,9,12,61,10,node76,14,Ireland,Hetzner,lighthouse,6,3,6,13,194
UWSEMEK1Tz8OAKJKc6KymFWqqMGm7keD3MhW7cTIbVNI9n0pRwBixlEc,node77,9,3,4,2,node77,69,Chile,Hetzner,prysm,8,11,88,7,3
gwDu9SrFZ7SnBB0JlHOLyn8McoTA6IcmBMj3cjOqYtmJrClSwO7OKTQS,node78,16,103,2,11,node78,5,Taiwan,Softbank BB Corp.,lighthouse,9,9,10,8,668
nTQHE8JZIzqEbrvIJ38GCC9FYQg0AmqgYl82zY0L3KF3ZHLB9RbplM6s,node79,3,3,1336,9,node79,4,Malaysia,Comcast,prysm,9,67,5,8,3
g54nX1mCwnYv2fIObVJU07MOVyeSE1XxO0WDAEGXCDnlytEiMsZO1cxy,node80,4,1,7,32,node80,4,United Kingdom,China Telecom (Group),prysm,4,1,790,7,7
CDaMJbqyLdAnB8x1O77npIMTZ9RYkvfhxCyfa8OxF8Y8cLbpqtMky3cz,node81,68,1,9,12,node81,6,United States,OVH,teku,10,11,5,11,1
62fuUHMUO5zzUtJr9uSl0E7bAIwD3tFM6weV0jY8V4rZbOmLyrVFvvFB,node82,7,10,5,6,node82,5,United Kingdom,Chinanet,prysm,4,6,1,10,7
M5iMt8iZrO9SNSGJlHFVn6uYSe9FXx285xoSHcOmGB6xXNGZH7GrEloi,node83,6,20,9,3,node83,6,France,Amazon,prysm,8,6,3,3,1
UtYTVchgeaP73g8qasqz6iWwKb25AAnwEfo2lHvrZzz7sfmPNZiJfsSm,node84,9,7,5,9,node84,10,China,Amazon,nimbus,11,3,6,1,9
ZhdoNN9fIksOhhweeYVTEIPiYFMCtidVFNaLXygFlnk6GGNu3wVbtqIs,node85,10,1,10,45,node85,5,Singapore,AT&T,lighthouse,2,9,7,2,9
PsbTZQR6Ka671tEdvtraw6JXd7m3IW5RXMPG66Eqt2yT4sVoSL0nozNm,node86,3,3,5,7,node86,7,New Zealand,BIGLOBE ,teku,5,1,901,11,6
nMC6OKmUz9wsjEhzJd5vZr2q7WsiJ5gfGwbZcFxDZKAxELxyrQqTLkoF,node87,7,9,4,103,node87,4,Japan,Cablevision Systems Corp.,prysm,10,11,7,6,9
hxIupLmTxjC2HTCKQs4shzNkUNppXS8u01XcL5g4dlm9B8f47BkBDVS4,node88,71,3,8,6,node88,-1,United States,Google,lighthouse,18,3,156,5,10
585GoowtNUY1hFDbWTvQxSUSbbQqNLtpH3cG1YaDHSjizSLKPo2UJnl5,node89,6,1905,70,1,node89,8,Austria,BSkyB Broadband,lighthouse,5,2,357,8,8
bhLzUrHPIfOFx8VdSLqIDRoKakGn6i5fh0T9e0A02Yb3XDz9CJvkalqv,node90,9,2049,5,1,node90,6,United States,Hetzner,lighthouse,2,12,5,8,10
1E8R1C5Pq5S5Lor3TjbKS66TOxa5CPyKQPZCcx9xpsoXPLQbrF7g5VTY,node91,10,1,9,7,node91,4,Germany,Huawei,prysm,3,5,8,6,1
dBmgqup5PSKDQcTiJOG9y3F3a75av9isorZxgDlmfXwyWULUHMivE7Wr,node92,70,4,5,6,node92,11,United States,WorldStream B.V.,teku,4,11,34,9,7
VYX6xVSGKXklEFyJ6VjawfY95FD6ARq8bqQ8R2CQMT9WhFdZMer3ZOEj,node93,4,10,5,6,node93,6,Germany,Verizon,prysm,12,1,2,2041,6
g5eZPpgkHKo8yrZWTBSfCpW3SBeGh2CA2wKI89IGpsOnhj6BgEQYYUEY,node94,10,9,1407,7,node94,-1,United States,Comcast,grandine,4,9,9,8,1
uqqZKFF1o4ID8l5B4tCiqo72Qay1CpgCie6Uk9gMcuW0et1wqzegiNYM,node95,2,5,11,20,node95,10,United States,Amazon,prysm,4,5,4,7,5
qlhVZLEw9zwyZY81nNMV7XPcAc3vIeoCXkHX6NeDwB5P64ZjSjpeesWb,node96,8,10,4,4,node96,7,Canada,OVH,lighthouse,4,9,5,4,9
yJSyyfoE6OYScZ0w2y0WGfKOwiGi1n4Kt5198EsCmHkduhxScifxpdLf,node97,1,6,7,8,node97,-1,Canada,Proxad  Free SAS,lighthouse,3,1,4,40,6
zwi3zOXXQ7gyOEoKgAXykFFz4hqjhmCTSIkoKHK5ZD406glUjaU9eFj8,node98,10,2,83,13,node98,12,United Kingdom,Amazon,lighthouse,4,9,89,2,37
AGzwkmeh9CeBNcwvvJ0oMgVd0qH7KzSygByXv5lbJvAZB38iMQneefXM,node99,9,2,9,15,node99,8,United States,Limestone Networks ,prysm,3,4,3,10,6
MzNmNC2FDsbRqMDpUwKoAm08eTnuhAwJ5YYsRT24y4x1I3fNPd8KmBwt,node100,4,64,7,10,node100,9,United States,Belcloud LTD,nimbus,9,6,5,12,67
FO9t0jbr3GEnxavVxsVFWUTtxkPx862dTRvf8SprYYBIYgsLV4Av9ben,node101,8,4,3,3,node101,4,Germany,Amazon,lighthouse,4,5,7,10,9
uKB8dO220IRvgv50I5SGVzBmQBrhdYaIkxHEPMXwVfh2M2rf0se8REJI,node102,22,2,6,4,node102,10,United States,IP-Max SA,lighthouse,6,8,6,6,9
1K7ikNtujIVjuDAfkrdoKzkxVJXR77lGP5SVKFBSCP7fUcUfAjxlqR7G,node103,72,58,660,2037,node103,11,Sweden,TDS TELECOM,prysm,3,10,1,5,7
ODrT4EFrX8r3J6lDNWMWRuQkmfxp10CVxQoHZoXmDyjHo3VPvgXr0Qb4,node104,14,2,6,1,node104,9,United States,Amazon,lighthouse,72,8,1955,336,10
tnMCttaXNuyWQhVok7zY4KgWhiNwwU70OBfQgCZXMmy93LSIPK6rR6R4,node105,4,9,10,5,node105,16,Japan,Microsoft,lighthouse,6,8,5,4,2
YfW9ojWPomGGbAbCASZnaJdJ1BwG8z9uDXVjRDYbsZ1VuC3PfZXvxY9E,node106,25,77,5,650,node106,70,United Kingdom,HYDRO66 UK Limited,nimbus,68,9,4,38,79
3CXvKKqO2FtOIGrG5dhLDiUBiqnIgjUmT0Qkn5796rV2tTE7lyuQKHFI,node107,3,5,11,9,node107,8,United Kingdom,SERVERS-COM,prysm,12,10,34,2,35
KS2FmOxwQq0qoJI6MIY2Smvbo9rMEuyuOMVCErUYd0Z5gMlx3ElyZFeJ,node108,4,4,1,13,node108,3,France,Hetzner,lighthouse,8,5,6,5,2
5Oc7TUyNHTikBA9zEZM8W0WDxMtvzD9duJlj2lFQKTny3pw1rS2UJV52,node109,73,4,11,9,node109,13,Netherlands,Amazon,prysm,2,11,9,7,9
m6nYMc1tS1QfBmR9Z9TpG3n7fSJeD8dmZ6vmb7HdTsZuLRnKtpazUjHW,node110,14,2,2,7,node110,4,Singapore,PRZEDSIEBIORSTWO HANDLOWOPRODUKCYJNOUSLUGOWE ARONET ANDRZEJ OLSZEWSKI,lighthouse,11,5,1,5,4
Ys450IxHRbxcdx9CxmaN2b2e4hMxPH045IibEYZ91Tx6nvWcFz5LlMGz,node111,6,10,1,8,node111,3,United States,Amazon,prysm,7,10,19,6,7
80jB5Owao8duwc8woWlemRoohrU4fXJQNn74DggVK0q9Vj8Prt97lRts,node112,4,100,10,9,node112,9,Germany,Amazon,nimbus,6,9,3,7,3
6jqbk9MwHsSShSMdKvlodqNPpNAA29LFKMx9XzCbTmYlDJBlX87EnBpq,node113,10,8,10,3,node113,5,United States,Google,teku,19,15,17,4,2
fjN5hTAwhQq8YSEx2Gfs5tHYMgQJceKPwHxYwhAkELNLgTymBbdVVuRV,node114,4,13,3496,11,node114,7,Switzerland,Contabo,nimbus,7,2,1,10,4
pTgXtCJZxT56ezfYhyvYGtBdI07uCiUvm5ZEZlBw2HNoUxwFhAZ6oqwx,node115,10,11,3,9,node115,69,Taiwan,Hetzner,lighthouse,6,12,253,151,13
PmtpqKkpwpzjEREISoIurrRuWzCEEZPXHQFKztSrbOmePHquFGRcplO5,node116,17,8,6,10,node116,7,United Kingdom,Amazon,lighthouse,1,10,1,69,556
NI9gnfW8xaSqf1NcxreQXxBgfvui5pun6CU487pnZV7JmFasKCyMXY0I,node117,7,7,4,2,node117,4,United States,Amazon,prysm,6,1,5,5,4
ThRECBkUyUO1KJ556lYKkiFt8BlXS0VllhjP8bTrAlfaRejwA5G8u0Ww,node118,6,9,59,21,node118,6,United States,Hetzner,teku,12,9,498,7,676
oe2x8j1oQtVsR392nQiuD7ee7BJMktp1eN1u48fOH5z4bZZJGyjKN4A2,node119,6,9,3,6,node119,3,Singapore,Wholesail networks ,prysm,12,9,8,11,15
bdOCqjgQEs7ETZWIoisbXyVs9caman4wGKIRrBGik6K2C7qTQ1pAJjvR,node120,17,52,12,3,node120,7,South Korea,GTSCE,lighthouse,71,2,768,16,10
8G0s5hoVJ21FmHIbQpr6vHR95c3upm2znYBwakC8RhVBP8BRrFoGl4hW,node121,66,4,2,13,node121,6,United States,Amazon,lighthouse,6,3,5,117,8
wG4xzv6O12CrrZANyupm7L2YYfpehMgiTmPXP2RrKNLMUH1UJvXKfbza,node122,5,9,1,7,node122,9,Singapore,Bell Canada,teku,9,3,1,5,3
PsQmZdBBKRlm1OaCOJ8re85LT9SfPUvSBL8fYu5nOVgMy0BodF0k3JzU,node123,12,9,7,9,node123,6,Australia,TDS TELECOM,prysm,5,8,3,6,10
mtClRIN8ESUsB4WZUUYFhrwyCehSp6Uw8TeS16H2WLv9vrL6X3yuSsPn,node124,8,7,7,1,node124,3,United States,CenturyLink Communications ,prysm,5,52,5,1,2
PfiGpdUWWNJ6BKQih5Yjp4J30u2ubZEcNwvvdOarTqDeLbT3wib94w84,node125,6,5,9,5,node125,7,United States,Amazon,teku,65,1,3,10,4
NJ26opC6j3r3zn412ObEkvH1NdIOM8nvg0Z6zTbz0QuG2pYTnYd4vk0k,node126,71,8,68,9,node126,10,United States,Amazon,prysm,7,5,3,10,3
OE558qoqeHdbbUPBj6NQ7rsLIxqbZ0FR7rUWhl5Tb0qoSPCJXEz0u7Fr,node127,4,6,3,9,node127,8,United States,Google,prysm,4,2,9,8,2
83yTcqVVI453LmjwGSkrVaTFSFmKnY9YaFZmzM529nCpvrxWC4nyYA0F,node128,6,7,1,26,node128,3,United States,Vox Telecom,lighthouse,5,4,6,12,8
LHTcmIhKwksZiGAeJl9FxyXzOTtRj9dKsWSKAUNhWDzoI6mDdx6DJxT8,node129,7,8,7,7,node129,8,United States,Deutsche Telekom AG,prysm,9,3,9,10,2
cmpEnTiLbB73duWui5vygyYyybrEf8pDihCk8VRRaeB34h6HWa4ST0HG,node130,9,6,6,6,node130,72,United States,Amazon,teku,6,649,9,8,5
SMJd5LxydY030XiwgRwAcW7MSNpciS6sc8QOlIbpWihtAWpfPkn6nsWF,node131,50,636,7,2,node131,5,United States,OVH,lodestar,67,5,83,41,7
mEwYe6lzwcdhJoe6BRxbhhlONIalrR2op36BCKlL1M4Dr9DntIytNhBo,node132,4,7,6,6,node132,2,United States,Amazon,prysm,10,1,8,89,18
aD3EBOJcqRO7zGtZmqmKmHHsfjPqSTxQ3QMTU7y5Qo0TdQNzDH7vzVFy,node133,4,7,18,4,node133,10,United States,Triple T Broadband Public Company Limited,lighthouse,5,5,8,10,9
ejhX6lXfQinFLaTB34o5U3XMaR9RW6M99ppoBefd5cHbvU0ZQyUe7Nyr,node134,7,3,5,7,node134,1,United States,Hetzner,teku,3,4,1,8,5
FN1AKGPg7ZPuyZlzsAf2dGlqx6Kd2X79FI14NXyAPp0E1wTx4hAbon2U,node135,7,2,1,3,node135,10,United States,Hetzner,nimbus,9,12,11,4,11
ZCEbYp2hFxvNwUjjPlIbCB121AO2Cmn74FAMUUyqKwnH0DbI7eugjNcS,node136,7,113,6,1963,node136,17,Spain,Telekom Srpske,lighthouse,43,6,471,3,3
rf0izBTfHLm1otIzyEcI9AgEYcZPSO1Ek2QLQ0XcF5A9KEcdiiIwh30I,node137,9,13,5,10,node137,2,Portugal,Verizon,prysm,10,2,8,3,23
e0wS6MOFpt13Sxqf22PPOUQde35zbuBUGZXNs8CyVCtuHh3SA2MolQgv,node138,1,4,9,8,node138,34,United States,Huawei,grandine,3,10,5,4,10
1cz6y0GL1Etexl66KR6FXsdnoPoWB7RZKTWPbPTkybNMCR0gErcdGAhU,node139,6,8,1,10,node139,5,United States,Amazon,prysm,65,7,1,2,10
9LCnlTLnsvSFksYOub9sR4h4HxufZAZWXkR08xJwYy3YxUMl2oRItwh2,node140,8,7,10,8,node140,2,Australia,Amazon,teku,10,1,10,7,7
YIGQtwYAMrmsY3G5mVQj22fzKRiVmIOlYycvXbWQG98w0OP1u0L49O10,node141,14,8,6,4,node141,5,United States,AT&T,lighthouse,9,11,3,162,3
Cm9ZzpT4VRJ4xSbuDt5JWx04CaftKu0HYxEY6apYTh6I0dgqNVYZBLch,node142,11,6,6,4,node142,5,China,Microsoft,teku,2,5,8,10,8
cu5kng7MVQZvt6uuTvvARJLngR4wyMT07O4av7w18Qx3HaLcBvrW7iyp,node143,-1,409,10,4,node143,10,United States,Hetzner,lighthouse,10,3,4,7,1
kr8WfPil6GjgCDzqPRFsJcm1tBvaWyF9Rqt3VT11qEkAVxq77U9IQJ8a,node144,-1,5,69,11,node144,5,Japan,Hetzner,lighthouse,69,1,107,8,5
